Fitness;Average Fitness
2.910714343572444;10.294041120242877
3.343605705527146;10.743057792717698
3.7512863769124087;11.17270910224497
3.454690194792746;10.997333111397504
3.708793425869202;10.922947357039426
2.8429033317084427;10.714194920632934
3.5092736980809507;11.09126781536925
3.3450846544712722;10.725410530077351
3.8520230647038916;11.062674014241898
3.7322017915836962;11.004988444808182
3.7249231292487237;11.002787182680228
3.4505973578181965;10.391782698511575
3.8886339841408586;11.08466551853199
3.7672876492143046;11.189476942567959
3.5045019740481584;11.053458081569696
3.4332544672940033;10.999284927393676
3.72727631964534;11.368581632449095
4.149317926720976;11.208622747912395
3.5537494002069323;11.084591322673502
3.5467124588415806;10.969316932346054
2.7842038868789505;10.547931164538248
3.7202109863963995;11.173869421216754
3.8980874410849;11.80487840657174
4.16778360020432;11.214127425047549
3.4759211864017567;11.341163000453236
2.8733182230105907;10.329069334630121
3.179586799885251;10.573566145580406
3.0277988811076506;10.617401863439062
4.01071579539968;11.015428278875717
3.4831491626276008;10.945583167842676
