Fitness;Average Fitness
55.994980559344924;120.83428061063341
67.66804534683814;133.95330577721646
56.391312886825574;120.16304794387655
52.91134221566597;124.7836915650339
62.89289010222751;134.8505823055818
57.59379247570928;120.74221735756366
60.18311708230544;133.39038618858658
68.78547787769924;138.11633996184136
55.49074266610455;124.24736595523204
61.89085274636426;137.5086374806159
55.92295771736008;123.97255951008397
61.32366970553926;136.8830968889991
49.75318670733759;125.22665633126427
56.463146764344174;134.8750476612212
58.8521489462093;129.28661354841262
57.81576217502874;137.69289148422052
53.375427154607564;123.11889441568647
60.25337653876079;133.21771940108596
55.79211103155018;127.72201904969917
56.67962283480489;126.55174279077895
61.8815890808832;128.04680315353684
66.42693726954684;131.92629764777516
54.33455188477046;128.87691756818447
57.83166475161789;132.303231280173
64.8523598359381;131.23857561525588
52.753224178344;123.4819959761024
55.20503494561808;128.72930437637706
57.33117613613206;132.95110791020957
60.096937798287854;125.86340508338564
53.83091541842282;126.03381045675319
