Fitness;Average Fitness
427.9188227484222;1160.5155945004688
402.1294711381378;1121.9731485107816
369.70920941458985;1103.1771851588192
419.76190458758026;1132.2530807760472
545.4778717603348;1387.3079670267903
325.9476029643992;1011.027073621381
408.1026634062531;1204.0857966687115
277.38926265028806;1030.2189110702743
473.9820157354361;1228.0213985111159
447.32881957804557;1243.8335389962215
398.65330971664116;1143.1766437503377
407.90618120786183;1170.7635264050505
309.5462855175713;878.5033880965902
453.6967455706505;1194.1602266360082
396.0040028690562;1288.1185793874602
492.96354353055557;1313.556197519398
376.87414689026474;1084.8086914061198
418.09609112377933;1220.7339167327143
450.20351361779836;1362.461390597057
351.83041420919824;1034.6331977866841
438.59625940316744;1141.4988146015417
465.8491981427589;1226.646280151866
459.75578541908294;1535.304079919296
385.49690881949135;1083.5789320196309
454.40883499060186;1224.9005661576082
417.0120726741803;1116.104835967811
355.4573530819832;1037.4967275279603
443.0172836796388;1207.8146050202915
450.4300674153443;1341.4897522860101
414.9354004324024;1114.4868920401666
