Fitness;Average Fitness
4.637211517494266;11.680220331997164
4.259692600691225;12.330558787996308
4.588342438941242;12.521577503878254
4.585566775835718;12.045640482749832
5.040067600313391;12.965021258088205
4.323634725777197;12.3125362212165
4.160819635098131;11.554552029510726
4.022522157960514;12.500463912279884
4.070044417920745;12.296720149282665
4.350504809249186;12.48061662918329
3.846460357579775;11.975894467021675
4.702375980760331;11.96348937908662
4.594115744996536;12.541415103907083
4.547297047228972;12.283664097884694
3.731097159041096;12.109042225878346
4.524144341059037;12.077015595869177
4.157246641660665;11.44355815079241
4.2197509578434715;12.076914432194835
3.691784210062206;11.794559668291996
4.227279826439773;12.545911010174322
3.84449805853907;11.338668930569757
4.5341778017863685;12.810684453525589
4.895055994782604;12.21904272920491
4.455673325005982;12.733190175468025
3.7170388187005634;11.556205574986699
4.243337648190959;12.15896360451806
3.8447895391495353;11.994976038489542
3.849053920115341;11.701158929922032
4.421247222924657;12.763521601816818
4.542075859729959;12.262827068275813
