Fitness;Average Fitness
3.082849402696822;10.50511678866503
2.9986032914002267;10.492256979959018
2.9789671276241894;9.835103705037053
3.6388989200593196;10.586994251078062
3.204753620149049;10.441645940730135
2.935322662506463;9.994532425204513
3.078207215489523;9.741573207405967
2.6432759342752115;10.30438783810193
2.799282340804739;9.82565041801989
3.1423010484578695;10.260223395279825
3.1020635166656225;9.94481505461122
3.1135794578765634;10.01050464094818
2.974776479607991;10.510711771963889
3.1865153377629056;10.197985074394056
3.237813507505711;10.658742945471978
2.6777336546526325;10.37783523029595
2.8621209402939973;10.492035917333268
3.135417366253169;10.356171328292731
2.937520431299399;10.11995779943727
3.1076491162290263;10.464832242177307
3.0639909494408477;10.328523348653889
2.8187340165416535;10.233019218100042
3.223096280142289;10.173967328840474
3.352205221591622;10.600477213738017
3.0347551187089836;10.343293968915154
2.864840172817308;9.919674121640245
2.998050501800182;9.927351021205745
3.332022075760896;10.213962559040471
3.1802603228023156;10.1866972757478
3.0992428121990745;9.931645304928598
