Fitness;Average Fitness
24.832993689028154;45.119350274550435
25.433596575194574;45.68795178774421
24.517680564938633;43.962912220590056
24.075782169376684;44.38064540644664
21.9629320360646;44.08875558220433
21.134038346840097;43.767440665471334
18.829797713864608;42.5305142552634
22.261092113601464;43.08561023160566
23.543905728162876;43.541562819494786
23.260812365601367;44.67843614477794
22.012195617157822;43.57551396718767
23.99895153532286;44.06425440542932
21.257922816200658;44.9518152342414
22.778604818040776;43.84695020010406
22.54906726591004;43.54974062220453
20.727986953372262;41.837530187409044
22.651043477861688;41.770743576438875
21.917230012410588;42.475639659363914
21.637518773611493;40.97165254172838
23.247532261774463;44.283665199635394
23.01956713076227;42.53408547704975
25.02802951909535;47.08028199598448
21.008210428676126;44.447832832693514
25.076645167449996;46.10422955015915
23.15053294632054;46.925353881352244
26.35015016031198;46.54832116300554
23.32555447651435;43.72580602001893
23.40101216643589;43.94801637253423
24.979756883995783;47.62771252227924
23.99698313558809;45.567390720686824
