Fitness;Average Fitness
81.07004462349965;155.26177431199466
74.85186197143787;152.39256163054867
78.32479983148608;141.08057734053315
76.44668876831372;147.6837941322158
77.94400799743283;154.02768454764583
81.76059142084068;151.96489586437355
68.87371895168053;149.05903878141552
89.60610906689601;160.755451370828
77.36614206189125;149.57877700408807
70.66238647559283;150.60243434480725
77.84298318669079;152.02628099245578
80.64960036229218;148.7034656519535
81.273297367123;158.34745458694223
88.22153245253156;155.2959257613286
78.84345563440763;155.2119389355686
81.07140240596613;151.49172052048996
86.03144059147007;163.3783145289616
76.72469948498366;154.97511765386784
69.14646482491611;150.70787736195177
70.25857841534298;154.05816322673982
74.84733534188359;151.72375427191653
78.60605437761285;155.2288945291049
69.26623904394;152.805315318134
81.40593168248273;155.31839661781194
88.5074150113773;156.0383338506454
79.24807423636514;150.46315352838462
75.49837383812763;158.46122570937547
80.78213277351409;151.25722201549505
82.23561021228164;149.9200113066031
84.54376993757415;153.16426082420148
