Fitness;Average Fitness
43.88695430769417;101.72707518610967
38.848844888830115;100.71296359603194
42.49333443160816;102.27655669311399
38.692438655548074;102.77930051669175
45.144301278757325;103.44454518643869
44.00603599497606;108.68129848208447
45.68402321913442;104.4719847215056
37.63425458214465;100.0032396320902
38.67594270696088;96.34743191420192
41.38602228943847;101.01670594288021
43.647924427557825;101.50034326321232
44.50231417062042;100.39033610941236
47.31944277314227;105.54125031972747
41.63653099863018;103.01992913764111
38.64857657759842;101.281215040843
45.09896739893486;104.41037406810477
37.740501706354166;96.29874289074107
42.04032055189526;98.03811511127353
49.42519550511673;106.27682358206178
41.86092073740406;99.59442531486941
41.34956519521768;99.02899274439396
34.94663081174468;96.8497479772325
40.236928492773245;97.46698774329741
35.135967714144556;95.29238255963901
47.111776991891986;105.37729993292984
32.97405146170286;90.77050473536192
48.87709499775485;111.19278630521417
50.40193036014716;105.8483017028211
47.034675523712735;104.66288824083986
42.78763166972965;100.65513198149331
